,序號,答案
5914,20240605104015,712.6
5915,20240605105015,779.81
5916,20240605110015,1030.23
5917,20240605111015,254.69
5918,20240605112015,33.04
5919,20240605113015,24.76
5920,20240605114015,22.17
5921,20240605115015,17.02
5922,20240605120015,41.17
5923,20240605121015,46.48
5924,20240605122015,58.69
5925,20240605123015,51.43
5926,20240605124015,34.48
5927,20240605125015,20.95
5928,20240605130015,70.38
5929,20240605131015,32.17
5930,20240605132015,39.06
5931,20240605133015,60.54
5932,20240605134015,39.11
5933,20240605135015,26.21
5934,20240605140015,3.55
5935,20240605141015,4.51
5936,20240605142015,5.59
5937,20240605143015,7.34
5938,20240605144015,8.89
5939,20240605145015,14.0
5940,20240605150015,13.58
5941,20240605151015,16.88
5942,20240605152015,11.64
5943,20240605153015,7.6
5944,20240605154015,4.71
5945,20240605155015,3.26
5946,20240605160015,2.19
5947,20240605161015,1.89
5948,20240605162015,2.39
5949,20240605163015,2.55
5950,20240605164015,2.84
5951,20240605165015,2.63
5952,20240704090015,1624.27
5953,20240704091015,1639.01
5954,20240704092015,1481.02
5955,20240704093015,1506.75
5956,20240704094015,1638.12
5957,20240704095015,1726.71
5958,20240704100015,1696.65
5959,20240704101015,1719.04
5960,20240704102015,1739.15
5961,20240704103015,1738.28
5962,20240704104015,1717.91
5963,20240704105015,1720.37
5964,20240704110015,1675.97
5965,20240704111015,1710.5
5966,20240704112015,1732.2
5967,20240704113015,1719.87
5968,20240704114015,1697.44
5969,20240704115015,1596.46
5970,20240704120015,1743.42
5971,20240704121015,1692.55
5972,20240704122015,1651.93
5973,20240704123015,1308.45
5974,20240704124015,881.32
5975,20240704125015,816.48
5976,20240704130015,691.39
5977,20240704131015,502.46
5978,20240704132015,485.55
5979,20240704133015,462.6
5980,20240704134015,520.79
5981,20240704135015,622.7
5982,20240704140015,58.75
5983,20240704141015,11.46
5984,20240704142015,10.26
5985,20240704143015,8.43
5986,20240704144015,11.61
5987,20240704145015,12.42
5988,20240704150015,7.7
5989,20240704151015,5.84
5990,20240704152015,5.92
5991,20240704153015,7.27
5992,20240704154015,7.04
5993,20240704155015,10.71
5994,20240704160015,10.97
5995,20240704161015,11.05
5996,20240704162015,4.46
5997,20240704163015,5.04
5998,20240704164015,3.84
5999,20240704165015,2.99
6000,20240316090016,595.98
6001,20240316091016,616.3
6002,20240316092016,525.01
6003,20240316093016,827.81
6004,20240316094016,941.65
6005,20240316095016,613.8
6006,20240316100016,822.66
6007,20240316101016,938.9
6008,20240316102016,1747.86
6009,20240316103016,1771.1
6010,20240316104016,1754.09
6011,20240316105016,1670.33
6012,20240316110016,1915.46
6013,20240316111016,1182.97
6014,20240316112016,1177.79
6015,20240316113016,702.47
6016,20240316114016,390.74
6017,20240316115016,320.09
6018,20240316120016,739.16
6019,20240316121016,1236.86
6020,20240316122016,1574.47
6021,20240316123016,1047.38
6022,20240316124016,838.95
6023,20240316125016,531.66
6024,20240316130016,331.06
6025,20240316131016,351.73
6026,20240316132016,455.49
6027,20240316133016,177.01
6028,20240316134016,53.56
6029,20240316135016,85.96
6030,20240316140016,25.61
6031,20240316141016,28.04
6032,20240316142016,25.7
6033,20240316143016,38.46
6034,20240316144016,26.87
6035,20240316145016,26.88
6036,20240316150016,9.84
6037,20240316151016,8.31
6038,20240316152016,7.63
6039,20240316153016,5.74
6040,20240316154016,7.77
6041,20240316155016,11.37
6042,20240316160016,8.3
6043,20240316161016,7.12
6044,20240316162016,3.43
6045,20240316163016,2.02
6046,20240316164016,1.53
6047,20240316165016,1.28
6048,20240322090016,600.83
6049,20240322091016,889.16
6050,20240322092016,744.54
6051,20240322093016,1751.94
6052,20240322094016,1941.26
6053,20240322095016,1900.15
6054,20240322100016,1584.5
6055,20240322101016,1722.06
6056,20240322102016,1777.13
6057,20240322103016,1618.71
6058,20240322104016,1828.93
6059,20240322105016,1520.92
6060,20240322110016,1604.26
6061,20240322111016,1529.1
6062,20240322112016,1316.93
6063,20240322113016,1227.32
6064,20240322114016,1152.28
6065,20240322115016,661.79
6066,20240322120016,254.82
6067,20240322121016,226.72
6068,20240322122016,493.47
6069,20240322123016,1229.78
6070,20240322124016,661.73
6071,20240322125016,704.64
6072,20240322130016,469.77
6073,20240322131016,152.57
6074,20240322132016,39.4
6075,20240322133016,10.62
6076,20240322134016,10.22
6077,20240322135016,15.86
6078,20240322140016,29.13
6079,20240322141016,15.48
6080,20240322142016,14.11
6081,20240322143016,14.75
6082,20240322144016,9.0
6083,20240322145016,7.75
6084,20240322150016,5.79
6085,20240322151016,5.43
6086,20240322152016,7.59
6087,20240322153016,7.99
6088,20240322154016,6.83
6089,20240322155016,6.04
6090,20240322160016,3.49
6091,20240322161016,2.2
6092,20240322162016,1.7
6093,20240322163016,1.6
6094,20240322164016,0.61
6095,20240322165016,0.43
6096,20240414090016,850.48
6097,20240414091016,959.61
6098,20240414092016,857.14
6099,20240414093016,722.66
6100,20240414094016,802.31
6101,20240414095016,1025.43
6102,20240414100016,1046.23
6103,20240414101016,1093.95
6104,20240414102016,1046.08
6105,20240414103016,999.1
6106,20240414104016,1049.07
6107,20240414105016,1364.91
6108,20240414110016,1217.42
6109,20240414111016,1149.37
6110,20240414112016,567.94
6111,20240414113016,1068.26
6112,20240414114016,840.1
6113,20240414115016,1153.56
6114,20240414120016,1235.5
6115,20240414121016,797.78
6116,20240414122016,578.3
6117,20240414123016,545.39
6118,20240414124016,405.24
6119,20240414125016,250.47
6120,20240414130016,212.02
6121,20240414131016,203.76
6122,20240414132016,173.14
6123,20240414133016,108.07
6124,20240414134016,98.54
6125,20240414135016,120.47
6126,20240414140016,77.34
6127,20240414141016,79.39
6128,20240414142016,35.79
6129,20240414143016,35.79
6130,20240414144016,38.24
6131,20240414145016,40.34
6132,20240414150016,50.6
6133,20240414151016,35.33
6134,20240414152016,48.92
6135,20240414153016,26.77
6136,20240414154016,18.33
6137,20240414155016,17.22
6138,20240414160016,28.63
6139,20240414161016,27.81
6140,20240414162016,19.08
6141,20240414163016,17.68
6142,20240414164016,19.74
6143,20240414165016,21.35
6144,20240422090016,919.44
6145,20240422091016,1029.81
6146,20240422092016,1295.34
6147,20240422093016,1236.19
6148,20240422094016,1174.9
6149,20240422095016,1024.68
6150,20240422100016,1512.84
6151,20240422101016,1601.53
6152,20240422102016,1601.13
6153,20240422103016,1632.2
6154,20240422104016,842.22
6155,20240422105016,463.64
6156,20240422110016,795.83
6157,20240422111016,1274.7
6158,20240422112016,1036.08
6159,20240422113016,1200.16
6160,20240422114016,1191.1
6161,20240422115016,1136.49
6162,20240422120016,235.14
6163,20240422121016,266.84
6164,20240422122016,266.84
6165,20240422123016,191.01
6166,20240422124016,160.91
6167,20240422125016,109.71
6168,20240422130016,212.77
6169,20240422131016,193.66
6170,20240422132016,180.19
6171,20240422133016,89.78
6172,20240422134016,49.04
6173,20240422135016,71.4
6174,20240422140016,78.25
6175,20240422141016,101.71
6176,20240422142016,92.6
6177,20240422143016,89.29
6178,20240422144016,73.08
6179,20240422145016,49.28
6180,20240422150016,57.87
6181,20240422151016,49.17
6182,20240422152016,19.15
6183,20240422153016,2.46
6184,20240422154016,0.83
6185,20240422155016,0.38
6186,20240422160016,0.27
6187,20240422161016,0.2
6188,20240422162016,0.2
6189,20240422163016,0.14
6190,20240422164016,0.24
6191,20240422165016,1.1
6192,20240513090016,4.17
6193,20240513091016,3.52
6194,20240513092016,4.74
6195,20240513093016,4.73
6196,20240513094016,6.14
6197,20240513095016,5.31
6198,20240513100016,2.68
6199,20240513101016,3.05
6200,20240513102016,3.0
6201,20240513103016,4.83
6202,20240513104016,7.37
6203,20240513105016,8.13
6204,20240513110016,4.64
6205,20240513111016,6.72
6206,20240513112016,5.49
6207,20240513113016,6.74
6208,20240513114016,8.41
6209,20240513115016,9.14
6210,20240513120016,9.43
6211,20240513121016,13.94
6212,20240513122016,12.79
6213,20240513123016,12.78
6214,20240513124016,12.78
6215,20240513125016,11.53
6216,20240513130016,8.19
6217,20240513131016,7.88
6218,20240513132016,8.6
6219,20240513133016,7.87
6220,20240513134016,8.93
6221,20240513135016,9.67
6222,20240513140016,6.93
6223,20240513141016,9.13
6224,20240513142016,6.72
6225,20240513143016,6.44
6226,20240513144016,4.73
6227,20240513145016,6.71
6228,20240513150016,5.13
6229,20240513151016,4.67
6230,20240513152016,2.52
6231,20240513153016,3.33
6232,20240513154016,2.75
6233,20240513155016,1.72
6234,20240513160016,1.15
6235,20240513161016,0.85
6236,20240513162016,0.72
6237,20240513163016,0.49
6238,20240513164016,0.37
6239,20240513165016,0.34
6240,20240517090016,1580.4
6241,20240517091016,1301.82
6242,20240517092016,1446.3
6243,20240517093016,1724.8
6244,20240517094016,1706.94
6245,20240517095016,1705.18
6246,20240517100016,1283.84
6247,20240517101016,404.92
6248,20240517102016,201.79
6249,20240517103016,201.79
6250,20240517104016,259.08
6251,20240517105016,275.81
6252,20240517110016,443.05
6253,20240517111016,266.65
6254,20240517112016,503.45
6255,20240517113016,578.26
6256,20240517114016,461.04
6257,20240517115016,711.79
6258,20240517120016,729.24
6259,20240517121016,195.9
6260,20240517122016,93.95
6261,20240517123016,26.48
6262,20240517124016,8.86
6263,20240517125016,7.3
6264,20240517130016,9.48
6265,20240517131016,6.57
6266,20240517132016,9.44
6267,20240517133016,9.45
6268,20240517134016,11.12
6269,20240517135016,7.82
6270,20240517140016,4.39
6271,20240517141016,10.35
6272,20240517142016,26.16
6273,20240517143016,53.9
6274,20240517144016,20.64
6275,20240517145016,15.1
6276,20240517150016,11.9
6277,20240517151016,8.6
6278,20240517152016,5.99
6279,20240517153016,5.97
6280,20240517154016,16.77
6281,20240517155016,19.87
6282,20240517160016,27.65
6283,20240517161016,20.01
6284,20240517162016,18.58
6285,20240517163016,16.77
6286,20240517164016,8.68
6287,20240517165016,3.59
6288,20240519090016,65.18
6289,20240519091016,52.21
6290,20240519092016,64.22
6291,20240519093016,95.05
6292,20240519094016,130.32
6293,20240519095016,355.98
6294,20240519100016,298.27
6295,20240519101016,526.62
6296,20240519102016,171.43
6297,20240519103016,329.92
6298,20240519104016,214.28
6299,20240519105016,171.68
6300,20240519110016,207.68
6301,20240519111016,139.77
6302,20240519112016,110.69
6303,20240519113016,104.58
6304,20240519114016,116.6
6305,20240519115016,139.97
6306,20240519120016,137.01
6307,20240519121016,158.95
6308,20240519122016,87.81
6309,20240519123016,68.76
6310,20240519124016,55.6
6311,20240519125016,57.76
6312,20240519130016,75.83
6313,20240519131016,87.64
6314,20240519132016,104.65
6315,20240519133016,75.72
6316,20240519134016,69.68
6317,20240519135016,41.91
6318,20240519140016,45.38
6319,20240519141016,63.12
6320,20240519142016,61.22
6321,20240519143016,71.15
6322,20240519144016,63.12
6323,20240519145016,61.27
6324,20240519150016,77.6
6325,20240519151016,63.23
6326,20240519152016,51.74
6327,20240519153016,36.55
6328,20240519154016,46.61
6329,20240519155016,46.77
6330,20240519160016,38.64
6331,20240519161016,36.98
6332,20240519162016,26.69
6333,20240519163016,20.44
6334,20240519164016,12.36
6335,20240519165016,7.52
6336,20240608090016,1134.87
6337,20240608091016,1333.62
6338,20240608092016,1478.1
6339,20240608093016,1405.91
6340,20240608094016,1352.58
6341,20240608095016,985.58
6342,20240608100016,1102.96
6343,20240608101016,905.78
6344,20240608102016,544.65
6345,20240608103016,526.09
6346,20240608104016,963.82
6347,20240608105016,1219.11
6348,20240608110016,1021.46
6349,20240608111016,1222.96
6350,20240608112016,644.82
6351,20240608113016,606.21
6352,20240608114016,330.28
6353,20240608115016,466.94
6354,20240608120016,179.18
6355,20240608121016,128.16
6356,20240608122016,124.96
6357,20240608123016,171.29
6358,20240608124016,117.14
6359,20240608125016,134.3
6360,20240608130016,153.92
6361,20240608131016,164.21
6362,20240608132016,119.19
6363,20240608133016,154.06
6364,20240608134016,118.88
6365,20240608135016,95.93
6366,20240608140016,19.17
6367,20240608141016,17.84
6368,20240608142016,21.4
6369,20240608143016,27.78
6370,20240608144016,19.96
6371,20240608145016,18.33
6372,20240608150016,22.06
6373,20240608151016,21.12
6374,20240608152016,24.99
6375,20240608153016,25.85
6376,20240608154016,23.42
6377,20240608155016,22.1
6378,20240608160016,22.82
6379,20240608161016,16.38
6380,20240608162016,11.64
6381,20240608163016,15.44
6382,20240608164016,14.59
6383,20240608165016,7.4
6384,20240629090016,1484.44
6385,20240629091016,1349.12
6386,20240629092016,1350.04
6387,20240629093016,1239.63
6388,20240629094016,1391.36
6389,20240629095016,1305.94
6390,20240629100016,1046.1
6391,20240629101016,994.56
6392,20240629102016,981.87
6393,20240629103016,780.49
6394,20240629104016,904.44
6395,20240629105016,816.91
6396,20240629110016,1511.66
6397,20240629111016,1646.41
6398,20240629112016,1335.7
6399,20240629113016,1514.48
6400,20240629114016,1173.19
6401,20240629115016,769.93
6402,20240629120016,1107.3
6403,20240629121016,1019.08
6404,20240629122016,797.97
6405,20240629123016,58.43
6406,20240629124016,11.28
6407,20240629125016,9.48
6408,20240629130016,11.38
6409,20240629131016,7.9
6410,20240629132016,3.6
6411,20240629133016,5.23
6412,20240629134016,5.22
6413,20240629135016,3.78
6414,20240629140016,55.6
6415,20240629141016,47.3
6416,20240629142016,37.07
6417,20240629143016,22.3
6418,20240629144016,11.24
6419,20240629145016,5.57
6420,20240629150016,5.29
6421,20240629151016,7.3
6422,20240629152016,5.85
6423,20240629153016,3.08
6424,20240629154016,1.09
6425,20240629155016,1.05
6426,20240629160016,1.46
6427,20240629161016,0.64
6428,20240629162016,0.09
6429,20240629163016,0.06
6430,20240629164016,0.1
6431,20240629165016,0.2
6432,20240123090017,25.16
6433,20240123091017,28.47
6434,20240123092017,30.79
6435,20240123093017,39.32
6436,20240123094017,64.12
6437,20240123095017,60.63
6438,20240123100017,203.29
6439,20240123101017,148.05
6440,20240123102017,170.96
6441,20240123103017,132.99
6442,20240123104017,146.68
6443,20240123105017,147.04
6444,20240123110017,88.23
6445,20240123111017,140.96
6446,20240123112017,149.6
6447,20240123113017,162.44
6448,20240123114017,156.12
6449,20240123115017,212.37
6450,20240123120017,36.38
6451,20240123121017,30.26
6452,20240123122017,31.49
6453,20240123123017,24.4
6454,20240123124017,23.77
6455,20240123125017,25.0
6456,20240123130017,32.83
6457,20240123131017,30.16
6458,20240123132017,28.2
6459,20240123133017,15.68
6460,20240123134017,15.24
6461,20240123135017,11.26
6462,20240123140017,8.01
6463,20240123141017,6.47
6464,20240123142017,4.52
6465,20240123143017,6.05
6466,20240123144017,3.57
6467,20240123145017,3.23
6468,20240123150017,1.12
6469,20240123151017,1.48
6470,20240123152017,0.94
6471,20240123153017,0.67
6472,20240123154017,0.73
6473,20240123155017,0.72
6474,20240123160017,0.4
6475,20240123161017,0.29
6476,20240123162017,0.29
6477,20240123163017,0.16
6478,20240123164017,0.08
6479,20240123165017,0.04
6480,20240129090017,19.2
6481,20240129091017,26.33
6482,20240129092017,32.13
6483,20240129093017,25.04
6484,20240129094017,22.48
6485,20240129095017,28.33
6486,20240129100017,210.21
6487,20240129101017,215.16
6488,20240129102017,212.31
6489,20240129103017,165.71
6490,20240129104017,197.19
6491,20240129105017,296.61
6492,20240129110017,507.36
6493,20240129111017,278.48
6494,20240129112017,249.5
6495,20240129113017,158.8
6496,20240129114017,203.36
6497,20240129115017,397.61
6498,20240129120017,184.04
6499,20240129121017,92.48
6500,20240129122017,94.73
6501,20240129123017,164.8
6502,20240129124017,161.63
6503,20240129125017,231.45
6504,20240129130017,1279.02
6505,20240129131017,1295.18
6506,20240129132017,1663.82
6507,20240129133017,1206.06
6508,20240129134017,610.71
6509,20240129135017,716.23
6510,20240129140017,307.91
6511,20240129141017,142.66
6512,20240129142017,122.46
6513,20240129143017,80.78
6514,20240129144017,37.76
6515,20240129145017,46.98
6516,20240129150017,114.98
6517,20240129151017,71.86
6518,20240129152017,54.23
6519,20240129153017,21.44
6520,20240129154017,13.66
6521,20240129155017,14.75
6522,20240129160017,2.3
6523,20240129161017,1.35
6524,20240129162017,0.85
6525,20240129163017,0.61
6526,20240129164017,0.57
6527,20240129165017,0.54
6528,20240215090017,843.86
6529,20240215091017,784.07
6530,20240215092017,942.07
6531,20240215093017,1188.32
6532,20240215094017,1231.6
6533,20240215095017,1286.92
6534,20240215100017,446.97
6535,20240215101017,737.25
6536,20240215102017,815.66
6537,20240215103017,884.97
6538,20240215104017,1121.54
6539,20240215105017,1324.53
6540,20240215110017,348.38
6541,20240215111017,438.41
6542,20240215112017,418.23
6543,20240215113017,400.25
6544,20240215114017,288.83
6545,20240215115017,237.26
6546,20240215120017,248.83
6547,20240215121017,731.56
6548,20240215122017,615.86
6549,20240215123017,706.67
6550,20240215124017,365.78
6551,20240215125017,276.36
6552,20240215130017,295.66
6553,20240215131017,688.21
6554,20240215132017,596.32
6555,20240215133017,418.44
6556,20240215134017,258.33
